['20161223', 'sas', '-2½']
['20161223', 'por', '+2½']
['20161223', 'dal', '+4½']
['20161223', 'lal', '-4½']
['20161225', 'bos', '-2½']
['20161225', 'nyk', '+2½']
['20161225', 'gsw', '-4']
['20161225', 'cle', '+4']
['20161225', 'chi', '+8½']
['20161225', 'sas', '-8½']
['20161225', 'min', '+5']
['20161225', 'okc', '-5']
['20161225', 'lal', '-4']
['20161225', 'lac', '+4']
['20161226', 'mil', '+3½']
['20161226', 'was', '-3½']
['20161226', 'mem', '-3½']
['20161226', 'orl', '+3½']
['20161226', 'cha', '-7']
['20161226', 'bkn', '+7']
['20161226', 'cle', '+5']
['20161226', 'det', '-5']
['20161226', 'phx', '+13']
['20161226', 'hou', '-13']
['20161226', 'atl', '-2']
['20161226', 'min', '+2']
['20161226', 'ind', '+2½']
['20161226', 'chi', '-2½']
['20161226', 'dal', '+4½']
['20161226', 'nop', '-4½']
['20161226', 'tor', '-8']
['20161226', 'por', '+8']
['20161226', 'phi', '+8½']
['20161226', 'sac', '-8½']
['20161226', 'den', '-5']
['20161226', 'lal', '+5']
['20161227', 'mem', '+7½']
['20161227', 'bos', '-7½']
['20161227', 'okc', '-5']
['20161227', 'mia', '+5']
['20161227', 'hou', '-5½']
['20161227', 'dal', '+5½']
['20161227', 'uta', '-6']
['20161227', 'lac', '+6']
['20161228', 'ind', '+4½']
['20161228', 'was', '-4½']
['20161228', 'cha', '-4½']
['20161228', 'orl', '+4½']
['20161228', 'nyk', '+5']
['20161228', 'atl', '-5']
['20161228', 'mil', '+3½']
['20161228', 'det', '-3½']
['20161228', 'lal', '-1']
['20161228', 'nop', '+1']
['20161228', 'bkn', '+9½']
['20161228', 'chi', '-9½']
['20161228', 'phx', '+11']
['20161228', 'sas', '-11']
['20161228', 'min', '+4']
['20161228', 'den', '-4']
['20161228', 'sac', '+2']
['20161228', 'por', '-2']
['20161228', 'tor', '+10']
['20161228', 'gsw', '-10']
['20161229', 'mia', '+6½']
['20161229', 'cha', '-6½']
['20161229', 'bos', '+6½']
['20161229', 'cle', '-6½']
['20161229', 'okc', '+1']
['20161229', 'mem', '-1']
['20161229', 'tor', '-9']
['20161229', 'phx', '+9']
['20161229', 'phi', '+14']
['20161229', 'uta', '-14']
['20161229', 'dal', '+4½']
['20161229', 'lac', '-4½']
['20161230', 'chi', '+4']
['20161230', 'ind', '-4']
['20161230', 'bkn', '+7½']
['20161230', 'was', '-7½']
['20161230', 'mia', '+9½']
['20161230', 'bos', '-9½']
['20161230', 'nyk', '+3½']
['20161230', 'nop', '-3½']
['20161230', 'det', '+3']
['20161230', 'atl', '-3']
['20161230', 'mil', 'PK-110']
['20161230', 'min', 'PK-110']
['20161230', 'lal', '+11']
['20161230', 'hou', '-11']
['20161230', 'por', '+10']
['20161230', 'sas', '-10']
['20161230', 'phi', '+10']
['20161230', 'den', '-10']
['20161230', 'dal', '+18']
['20161230', 'gsw', '-18']
['20161231', 'mem', '-2']
['20161231', 'sac', '+2']
['20161231', 'cle', '-1½']
['20161231', 'cha', '+1½']
['20161231', 'mil', '+3']
['20161231', 'chi', '-3']
['20161231', 'lal', '+9½']
['20161231', 'okc', '-9½']
['20161231', 'nyk', '+13']
['20161231', 'hou', '-13']
['20161231', 'phx', '+11½']
['20161231', 'uta', '-11½']
['20170101', 'orl', '+6']
['20170101', 'ind', '-6']
['20170101', 'sas', '-5']
['20170101', 'atl', '+5']
['20170101', 'det', '-6½']
['20170101', 'mia', '+6½']
['20170101', 'por', '+6']
['20170101', 'min', '-6']
['20170101', 'tor', '-8½']
['20170101', 'lac', '+8½']
['20170102', 'okc', '+1½']
['20170102', 'mil', '-1½']
['20170102', 'nop', '+9½']
['20170102', 'cle', '-9½']
['20170102', 'uta', '-7']
['20170102', 'bkn', '+7']
['20170102', 'orl', '+4']
['20170102', 'nyk', '-4']
['20170102', 'was', '+8']
['20170102', 'hou', '-8']
['20170102', 'cha', '-1½']
['20170102', 'chi', '+1½']
['20170102', 'den', '+16']
['20170102', 'gsw', '-16']
['20170102', 'phx', '+5']
['20170102', 'lal', '-5']
['20170103', 'min', '-5½']
['20170103', 'phi', '+5½']
['20170103', 'ind', '+5']
['20170103', 'det', '-5']
['20170103', 'uta', '+5½']
['20170103', 'bos', '-5½']
['20170103', 'tor', '+6']
['20170103', 'sas', '-6']
['20170103', 'was', 'PK-110']
['20170103', 'dal', 'PK-110']
['20170103', 'mia', '+5']
['20170103', 'phx', '-5']
['20170103', 'sac', '+4']
['20170103', 'den', '-4']
['20170103', 'mem', '-5']
['20170103', 'lac', '+5']
['20170104', 'atl', '-2½']
['20170104', 'orl', '+2½']
['20170104', 'okc', '+2']
['20170104', 'cha', '-2']
['20170104', 'mil', '-3½']
['20170104', 'nyk', '+3½']
['20170104', 'chi', '+4']
['20170104', 'cle', '-4']
['20170104', 'por', '+16½']
['20170104', 'gsw', '-16½']
['20170104', 'mia', '+8']
['20170104', 'sac', '-8']
['20170104', 'mem', '-2']
['20170104', 'lal', '+2']
['20170105', 'bkn', '+11']
['20170105', 'ind', '-11']
['20170105', 'cha', '+5']
['20170105', 'det', '-5']
['20170105', 'uta', '+5']
['20170105', 'tor', '-5']
['20170105', 'okc', '+8']
['20170105', 'hou', '-8']
['20170105', 'atl', '+1½']
['20170105', 'nop', '-1½']
['20170105', 'phx', '+6']
['20170105', 'dal', '-6']
['20170105', 'sas', '-7½']
['20170105', 'den', '+7½']
['20170105', 'lac', '+7']
['20170105', 'por', '-7']
['20170106', 'min', '+5']
['20170106', 'was', '-5']
['20170106', 'hou', '-5½']
['20170106', 'orl', '+5½']
['20170106', 'cle', '-13½']
['20170106', 'bkn', '+13½']
['20170106', 'phi', '+11½']
['20170106', 'bos', '-11½']
['20170106', 'nyk', '+5']
['20170106', 'mil', '-5']
['20170106', 'lal', '-3']
['20170106', 'sac', '+3']
['20170106', 'mia', '+3']
['20170106', 'lac', '-3']
['20170106', 'mem', '+14']
['20170106', 'gsw', '-14']
['20170107', 'nyk', '+6½']
['20170107', 'ind', '-6½']
['20170107', 'nop', '+6']
['20170107', 'bos', '-6']
['20170107', 'uta', '-5']
['20170107', 'min', '+5']
['20170107', 'tor', '-1½']
['20170107', 'chi', '+1½']
['20170107', 'den', '+8½']
['20170107', 'okc', '-8½']
['20170107', 'atl', '-2']
['20170107', 'dal', '+2']
['20170107', 'cha', '+11']
['20170107', 'sas', '-11']
['20170107', 'det', '+4']
['20170107', 'por', '-4']
['20170108', 'phi', 'PK-110']
['20170108', 'bkn', 'PK-110']
['20170108', 'was', '+1']
['20170108', 'mil', '-1']
['20170108', 'mia', '+9½']
['20170108', 'lal', '-9½']
['20170108', 'hou', '-2½']
['20170108', 'tor', '+2½']
['20170108', 'uta', '+3']
['20170108', 'mem', '-3']
['20170108', 'cle', '-9']
['20170108', 'phx', '+9']
['20170108', 'det', '+4']
['20170108', 'por', '-4']
['20170108', 'gsw', '-12½']
['20170108', 'sac', '+12½']
['20170108', 'orl', '+3']
['20170108', 'lac', '-3']
['20170109', 'nop', '+4']
['20170109', 'nyk', '-4']
['20170109', 'okc', '-1']
['20170109', 'chi', '+1']
['20170109', 'dal', '+5']
['20170109', 'min', '-5']
['20170110', 'chi', '+11½']
['20170110', 'was', '-11½']
['20170110', 'bos', '+5']
['20170110', 'tor', '-5']
['20170110', 'atl', '-9']
['20170110', 'bkn', '+9']
['20170110', 'cha', '+9']
['20170110', 'hou', '-9']
['20170110', 'mil', '+10']
['20170110', 'sas', '-10']
['20170110', 'cle', '-2½']
['20170110', 'uta', '+2½']
['20170110', 'det', '+3']
['20170110', 'sac', '-3']
['20170110', 'por', '-3']
['20170110', 'lac', '+3']
['20170110', 'mia', '+15½']
['20170110', 'gsw', '-15½']
['20170111', 'nyk', '-2']
['20170111', 'phi', '+2']
['20170111', 'hou', '-3½']
['20170111', 'min', '+3½']
['20170111', 'mem', '+5']
['20170111', 'okc', '-5']
['20170111', 'was', '+5½']
['20170111', 'bos', '-5½']
['20170111', 'orl', '+10½']
['20170111', 'lal', '-10½']
['20170111', 'cle', '-5½']
['20170111', 'por', '+5½']
['20170112', 'ind', '-5']
['20170112', 'den', '+5']
['20170112', 'nop', '+2½']
['20170112', 'bkn', '-2½']
['20170112', 'chi', '+3½']
['20170112', 'nyk', '-3½']
['20170112', 'lac', '+14½']
['20170112', 'sas', '-14½']
['20170112', 'dal', '-2']
['20170112', 'phx', '+2']
['20170112', 'det', '+14']
['20170112', 'gsw', '-14']
['20170113', 'cha', '-5½']
['20170113', 'phi', '+5½']
['20170113', 'bkn', '+16']
['20170113', 'tor', '-16']
['20170113', 'mem', '+7½']
['20170113', 'hou', '-7½']
['20170113', 'okc', '-2½']
['20170113', 'min', '+2½']
['20170113', 'mia', '+8']
['20170113', 'mil', '-8']
['20170113', 'bos', '+3½']
['20170113', 'atl', '-3½']
['20170113', 'orl', '+7½']
['20170113', 'por', '-7½']
['20170113', 'cle', '-7']
['20170113', 'sac', '+7']
['20170113', 'det', '+11']
['20170113', 'uta', '-11']
['20170114', 'lac', '+11½']
['20170114', 'lal', '-11½']
['20170114', 'nop', '+3½']
['20170114', 'chi', '-3½']
['20170114', 'sas', '-12½']
['20170114', 'phx', '+12½']
['20170114', 'phi', '+10']
['20170114', 'was', '-10']
['20170114', 'orl', '+11½']
['20170114', 'uta', '-11½']
['20170115', 'min', 'PK-110']
['20170115', 'dal', 'PK-110']
['20170115', 'mil', '+4']
['20170115', 'atl', '-4']
['20170115', 'nyk', '+10½']
['20170115', 'tor', '-10½']
['20170115', 'hou', '-14½']
['20170115', 'bkn', '+14½']
['20170115', 'okc', '-2½']
['20170115', 'sac', '+2½']
['20170115', 'chi', '+8½']
['20170115', 'mem', '-8½']
['20170115', 'det', '-2']
['20170115', 'lac', '+2']
['20170116', 'atl', '-3½']
['20170116', 'nyk', '+3½']
['20170116', 'por', '+4½']
['20170116', 'was', '-4½']
['20170116', 'phi', '+8½']
['20170116', 'mil', '-8½']
['20170116', 'nop', '+5½']
['20170116', 'ind', '-5½']
['20170116', 'orl', '+6']
['20170116', 'den', '-6']
['20170116', 'cha', '+6']
['20170116', 'bos', '-6']
['20170116', 'cle', '+9']
['20170116', 'gsw', '-9']
['20170116', 'uta', '-6½']
['20170116', 'phx', '+6½']
['20170116', 'okc', '+8']
['20170116', 'lal', '-8']
['20170117', 'tor', '-8½']
['20170117', 'bkn', '+8½']
['20170117', 'hou', '-8']
['20170117', 'mia', '+8']
['20170117', 'dal', '+5']
['20170117', 'chi', '-5']
['20170117', 'min', '+12½']
['20170117', 'sas', '-12½']
['20170117', 'den', '-1']
['20170117', 'lac', '+1']
['20170118', 'por', '+5½']
['20170118', 'cha', '-5½']
['20170118', 'tor', '-6']
['20170118', 'phi', '+6']
['20170118', 'mem', '+2½']
['20170118', 'was', '-2½']
['20170118', 'nyk', '+9']
['20170118', 'bos', '-9']
['20170118', 'mil', '+7']
['20170118', 'hou', '-7']
['20170118', 'orl', '+5½']
['20170118', 'nop', '-5½']
['20170118', 'atl', '-3']
['20170118', 'det', '+3']
['20170118', 'ind', '+3']
['20170118', 'sac', '-3']
['20170118', 'okc', '+15']
['20170118', 'gsw', '-15']
['20170119', 'phx', '+12']
['20170119', 'cle', '-12']
['20170119', 'dal', '+2½']
['20170119', 'mia', '-2½']
['20170119', 'was', '-1½']
['20170119', 'nyk', '+1½']
['20170119', 'den', '+13']
['20170119', 'sas', '-13']
['20170119', 'min', '-1½']
['20170119', 'lal', '+1½']
['20170120', 'tor', 'PK-110']
['20170120', 'cha', 'PK-110']
['20170120', 'por', '-2']
['20170120', 'phi', '+2']
['20170120', 'mil', '-4']
['20170120', 'orl', '+4']
['20170120', 'gsw', '-6½']
['20170120', 'hou', '+6½']
['20170120', 'chi', '+4½']
['20170120', 'atl', '-4½']
['20170120', 'bkn', '+10']
['20170120', 'nop', '-10']
['20170120', 'sac', '+8½']
['20170120', 'mem', '-8½']
['20170120', 'uta', '-6']
['20170120', 'dal', '+6']
['20170120', 'ind', '-4½']
['20170120', 'lac', '+4½']
['20170121', 'por', '+8']
['20170121', 'bos', '-8']
['20170121', 'was', '+2']
['20170121', 'det', '-2']
['20170121', 'bkn', '+12½']
['20170121', 'cha', '-12½']
['20170121', 'phi', '+10']
['20170121', 'atl', '-10']
['20170121', 'mil', '-2']
['20170121', 'mia', '+2']
['20170121', 'phx', '+5']
['20170121', 'nyk', '-5']
['20170121', 'hou', '-1½']
['20170121', 'mem', '+1½']
['20170121', 'sas', '+4']
['20170121', 'cle', '-4']
['20170121', 'ind', '+7']
['20170121', 'uta', '-7']
['20170121', 'lal', '+5½']
['20170121', 'den', '-5½']
['20170121', 'sac', '+7']
['20170121', 'chi', '-7']
['20170122', 'gsw', '-14½']
['20170122', 'orl', '+14½']
['20170122', 'lac', '+6']
['20170122', 'dal', '-6']
['20170122', 'phx', '+12½']
['20170122', 'tor', '-12½']
['20170122', 'den', '+4']
['20170122', 'min', '-4']
['20170123', 'was', '+6']
['20170123', 'cha', '-6']
['20170123', 'sac', '+7']
['20170123', 'det', '-7']
['20170123', 'sas', '-9']
['20170123', 'bkn', '+9']
['20170123', 'lal', '+8']
['20170123', 'atl', '-8']
['20170123', 'gsw', '-12']
['20170123', 'mia', '+12']
['20170123', 'hou', '-5½']
['20170123', 'mil', '+5½']
['20170123', 'cle', '-10½']
['20170123', 'nop', '+10½']
['20170123', 'nyk', '+5½']
['20170123', 'ind', '-5½']
['20170123', 'okc', '+5']
['20170123', 'uta', '-5']
['20170124', 'sas', '+2']
['20170124', 'tor', '-2']
['20170124', 'chi', '-3½']
['20170124', 'orl', '+3½']
['20170124', 'lal', '-5']
['20170124', 'phi', '+5']
['20170124', 'bos', '-1']
['20170124', 'was', '+1']
['20170124', 'uta', '+2']
['20170124', 'den', '-2']
['20170124', 'min', '-2']
['20170124', 'phx', '+2']
['20170125', 'sac', '+11½']
['20170125', 'cle', '-11½']
['20170125', 'mia', '-3']
['20170125', 'bkn', '+3']
['20170125', 'hou', '-4½']
['20170125', 'bos', '+4½']
['20170125', 'phi', '+11']
['20170125', 'mil', '-11']
['20170125', 'okc', '-2']
['20170125', 'nop', '+2']
['20170125', 'atl', '-2']
['20170125', 'chi', '+2']
['20170125', 'gsw', '-10½']
['20170125', 'cha', '+10½']
['20170125', 'tor', '+5']
['20170125', 'mem', '-5']
['20170125', 'nyk', '+3']
['20170125', 'dal', '-3']
['20170125', 'lac', '+8½']
['20170125', 'por', '-8½']
['20170126', 'ind', '+3½']
['20170126', 'min', '-3½']
['20170126', 'dal', '+9½']
['20170126', 'okc', '-9½']
['20170126', 'phx', '+6½']
['20170126', 'den', '-6½']
['20170126', 'lac', '+14']
['20170126', 'uta', '-14']
['20170127', 'sac', '+4½']
['20170127', 'ind', '-4½']
['20170127', 'orl', '+7½']
['20170127', 'bos', '-7½']
['20170127', 'cha', '-1']
['20170127', 'nyk', '+1']
['20170127', 'mil', '+6']
['20170127', 'tor', '-6']
['20170127', 'bkn', '+17']
['20170127', 'cle', '-17']
['20170127', 'sas', '-7']
['20170127', 'nop', '+7']
['20170127', 'mia', '+7']
['20170127', 'chi', '-7']
['20170127', 'was', '+3']
['20170127', 'atl', '-3']
['20170127', 'hou', '-7']
['20170127', 'phi', '+7']
['20170127', 'mem', '+1']
['20170127', 'por', '-1']
['20170128', 'sac', '+7']
['20170128', 'cha', '-7']
['20170128', 'det', '-3']
['20170128', 'mia', '+3']
['20170128', 'bos', '+2']
['20170128', 'mil', '-2']
['20170128', 'lal', '+13½']
['20170128', 'gsw', '-13½']
['20170128', 'mem', '+7½']
['20170128', 'uta', '-7½']
['20170128', 'bkn', '+11']
['20170128', 'min', '-11']
['20170128', 'den', '+4']
['20170128', 'phx', '-4']
['20170129', 'nyk', '+6½']
['20170129', 'atl', '-6½']
['20170129', 'okc', '+8']
['20170129', 'cle', '-8']
['20170129', 'orl', '+11½']
['20170129', 'tor', '-11½']
['20170129', 'was', '-1']
['20170129', 'nop', '+1']
['20170129', 'hou', '-3½']
['20170129', 'ind', '+3½']
['20170129', 'phi', '+6½']
['20170129', 'chi', '-6½']
['20170129', 'dal', '+12½']
['20170129', 'sas', '-12½']
['20170129', 'gsw', '-7']
['20170129', 'por', '+7']
['20170130', 'sac', '-3']
['20170130', 'phi', '+3']
['20170130', 'bkn', '+8']
['20170130', 'mia', '-8']
['20170130', 'orl', '+8']
['20170130', 'min', '-8']
['20170130', 'det', '+6']
['20170130', 'bos', '-6']
['20170130', 'cle', '-5½']
['20170130', 'dal', '+5½']
['20170130', 'mem', '-4']
['20170130', 'phx', '+4']
['20170131', 'nyk', '+8']
['20170131', 'was', '-8']
['20170131', 'nop', '+7½']
['20170131', 'tor', '-7½']
['20170131', 'sac', '+12½']
['20170131', 'hou', '-12½']
['20170131', 'okc', '+9½']
['20170131', 'sas', '-9½']
['20170131', 'cha', '+4']
['20170131', 'por', '-4']
['20170131', 'den', '-1']
['20170131', 'lac', '+1']
['20170201', 'ind', '-3']
['20170201', 'orl', '+3']
['20170201', 'min', '+7']
['20170201', 'cle', '-7']
['20170201', 'tor', '+6½']
['20170201', 'bos', '-6½']
['20170201', 'nop', '+7']
['20170201', 'det', '-7']
['20170201', 'nyk', '-3']
['20170201', 'bkn', '+3']
['20170201', 'atl', '+1½']
['20170201', 'mia', '-1½']
['20170201', 'phi', '+7½']
['20170201', 'dal', '-7½']
['20170201', 'mil', '+7½']
['20170201', 'uta', '-7½']
['20170201', 'lal', '-3']
['20170201', 'phx', '+3']
['20170201', 'mem', '-4½']
['20170201', 'den', '+4½']
['20170201', 'chi', '+3']
['20170201', 'okc', '-3']
['20170201', 'cha', '+15½']
['20170201', 'gsw', '-15½']
['20170202', 'lac', '+11½']
['20170202', 'was', '-11½']
['20170202', 'atl', '+9½']
['20170202', 'hou', '-9½']
['20170202', 'phi', '+17']
['20170202', 'sas', '-17']
['20170202', 'gsw', '-8½']
['20170202', 'lal', '+8½']
['20170203', 'tor', '-6']
['20170203', 'orl', '+6']
['20170203', 'ind', '-7']
['20170203', 'bkn', '+7']
['20170203', 'min', '+4½']
['20170203', 'det', '-4½']
['20170203', 'chi', '+10']
['20170203', 'hou', '-10']
['20170203', 'lac', '+11½']
['20170203', 'bos', '-11½']
['20170203', 'mem', '-1']
['20170203', 'okc', '+1']
['20170203', 'mil', '+3½']
['20170203', 'den', '-3½']
['20170203', 'phx', '+4½']
['20170203', 'sac', '-4½']
['20170203', 'dal', '+6']
['20170203', 'por', '-6']
['20170204', 'nop', '+7']
['20170204', 'was', '-7']
['20170204', 'orl', '+7½']
['20170204', 'atl', '-7½']
['20170204', 'det', '+3']
['20170204', 'ind', '-3']
['20170204', 'phi', '+9½']
['20170204', 'mia', '-9½']
['20170204', 'cle', '-4½']
['20170204', 'nyk', '+4½']
['20170204', 'mem', '+4']
['20170204', 'min', '-4']
['20170204', 'den', '+13']
['20170204', 'sas', '-13']
['20170204', 'mil', '-2']
['20170204', 'phx', '+2']
['20170204', 'cha', '+8']
['20170204', 'uta', '-8']
['20170204', 'gsw', '-15']
['20170204', 'sac', '+15']
['20170205', 'tor', '-7']
['20170205', 'bkn', '+7']
['20170205', 'lal', '+6']
['20170205', 'bos', '-6']
['20170205', 'por', '+5']
['20170205', 'okc', '-5']
['20170206', 'okc', '+5½']
['20170206', 'ind', '-5½']
['20170206', 'lac', '+5']
['20170206', 'nyk', '-5']
['20170206', 'cle', '-1½']
['20170206', 'was', '+1½']
['20170206', 'uta', '+1½']
['20170206', 'atl', '-1½']
['20170206', 'lal', '+7']
['20170206', 'tor', '-7']
['20170206', 'phi', '+8½']
['20170206', 'det', '-8½']
['20170206', 'phx', '+6']
['20170206', 'nop', '-6']
['20170206', 'mia', 'PK-110']
['20170206', 'min', 'PK-110']
['20170206', 'dal', '+3']
['20170206', 'den', '-3']
['20170206', 'sas', '-1']
['20170206', 'mem', '+1']
['20170206', 'chi', '+4½']
['20170206', 'sac', '-4½']
['20170207', 'bkn', '+10']
['20170207', 'cha', '-10']
['20170207', 'orl', '+12½']
['20170207', 'hou', '-12½']
['20170207', 'por', '-2½']
['20170207', 'dal', '+2½']
['20170208', 'sas', '-12']
['20170208', 'phi', '+12']
['20170208', 'cle', '-4']
['20170208', 'ind', '+4']
['20170208', 'lac', '+6½']
['20170208', 'det', '-6½']
['20170208', 'den', '+4½']
['20170208', 'atl', '-4½']
['20170208', 'was', '-10½']
['20170208', 'bkn', '+10½']
['20170208', 'mia', '+4']
['20170208', 'mil', '-4']
['20170208', 'tor', '-3½']
['20170208', 'min', '+3½']
['20170208', 'phx', '+7½']
['20170208', 'mem', '-7½']
['20170208', 'uta', '-4']
['20170208', 'nop', '+4']
['20170208', 'lal', '-1½']
['20170208', 'nyk', '+1½']
['20170208', 'chi', '+18½']
['20170208', 'gsw', '-18½']
['20170208', 'bos', '-9½']
['20170208', 'sac', '+9½']
['20170209', 'phi', '+6½']
['20170209', 'orl', '-6½']
['20170209', 'hou', '-3½']
['20170209', 'cha', '+3½']
['20170209', 'cle', '+1']
['20170209', 'okc', '-1']
['20170209', 'uta', '-3']
['20170209', 'dal', '+3']
['20170209', 'bos', '+2½']
['20170209', 'por', '-2½']
['20170210', 'mia', '-6½']
['20170210', 'bkn', '+6½']
['20170210', 'den', '+2']
['20170210', 'nyk', '-2']
['20170210', 'sas', '-5½']
['20170210', 'det', '+5½']
['20170210', 'lac', '+6']
['20170210', 'mil', '-6']
['20170210', 'ind', '+6½']
['20170210', 'was', '-6½']
['20170210', 'gsw', '-8½']
['20170210', 'mem', '+8½']
['20170210', 'nop', '+5']
['20170210', 'min', '-5']
['20170210', 'chi', '-4']
['20170210', 'phx', '+4']
['20170210', 'atl', '-2½']
['20170210', 'sac', '+2½']
['20170211', 'lal', '+2½']
['20170211', 'cha', '-2½']
['20170211', 'mil', '+6½']
['20170211', 'ind', '-6½']
['20170211', 'den', '+12']
['20170211', 'cle', '-12']
['20170211', 'mia', '-3½']
['20170211', 'phi', '+3½']
['20170211', 'gsw', '-8½']
['20170211', 'okc', '+8½']
['20170211', 'phx', '+16']
['20170211', 'hou', '-16']
['20170211', 'orl', '+7']
['20170211', 'dal', '-7']
['20170211', 'bos', '+6½']
['20170211', 'uta', '-6½']
['20170212', 'chi', '+7']
['20170212', 'min', '-7']
['20170212', 'sas', '-10']
['20170212', 'nyk', '+10']
['20170212', 'det', '+7½']
['20170212', 'tor', '-7½']
['20170212', 'nop', '+4½']
['20170212', 'sac', '-4½']
['20170213', 'phi', '+8']
['20170213', 'cha', '-8']
['20170213', 'sas', '-5']
['20170213', 'ind', '+5']
['20170213', 'orl', '+8']
['20170213', 'mia', '-8']
['20170213', 'mem', '-9']
['20170213', 'bkn', '+9']
['20170213', 'okc', '+6']
['20170213', 'was', '-6']
['20170213', 'det', '+3']
['20170213', 'mil', '-3']
['20170213', 'bos', '-2½']
['20170213', 'dal', '+2½']
['20170213', 'nop', '+3½']
['20170213', 'phx', '-3½']
['20170213', 'gsw', '-13']
['20170213', 'den', '+13']
['20170213', 'lal', '+8']
['20170213', 'uta', '-8']
['20170213', 'atl', '+2']
['20170213', 'por', '-2']
['20170214', 'cle', '-5']
['20170214', 'min', '+5']
['20170214', 'tor', '-5']
['20170214', 'chi', '+5']
['20170214', 'sac', '+2½']
['20170214', 'lac', '-2½']
['20170215', 'sas', '-10½']
['20170215', 'orl', '+10½']
['20170215', 'ind', '+6½']
['20170215', 'cle', '-6½']
['20170215', 'phi', '+10']
['20170215', 'bos', '-10']
['20170215', 'cha', '+6½']
['20170215', 'tor', '-6½']
['20170215', 'dal', '+4½']
['20170215', 'det', '-4½']
['20170215', 'mil', '-5½']
['20170215', 'bkn', '+5½']
['20170215', 'nop', '+8']
['20170215', 'mem', '-8']
['20170215', 'mia', '+10']
['20170215', 'hou', '-10']
['20170215', 'por', '+8½']
['20170215', 'uta', '-8½']
['20170215', 'lac', '+4½']
['20170215', 'phx', '-4½']
['20170215', 'min', '+6½']
['20170215', 'den', '-6½']
['20170215', 'nyk', '+7½']
['20170215', 'okc', '-7½']
['20170215', 'atl', '+4']
['20170215', 'lal', '-4']
['20170215', 'sac', '+18']
['20170215', 'gsw', '-18']
['20170216', 'was', '-3½']
['20170216', 'ind', '+3½']
['20170216', 'bos', '-2']
['20170216', 'chi', '+2']
['20170223', 'por', '-2½']
['20170223', 'orl', '+2½']
['20170223', 'cha', '+5']
['20170223', 'det', '-5']
['20170223', 'hou', '-4']
['20170223', 'nop', '+4']
['20170223', 'nyk', '+11']
['20170223', 'cle', '-11']
['20170223', 'den', '-7']
['20170223', 'sac', '+7']
['20170223', 'lal', '+14']
['20170223', 'gsw', '-14']
['20170224', 'was', '-9½']
['20170224', 'phi', '+9½']
['20170224', 'mem', '-1']
['20170224', 'ind', '+1']
['20170224', 'bos', '+1½']
['20170224', 'tor', '-1½']
['20170224', 'mia', '+2½']
['20170224', 'atl', '-2½']
['20170224', 'dal', '+4']
['20170224', 'min', '-4']
['20170224', 'phx', '+6']
['20170224', 'chi', '-6']
['20170224', 'lac', '+10½']
['20170224', 'okc', '-10½']
['20170224', 'uta', '-3½']
['20170224', 'mil', '+3½']
['20170224', 'bkn', '+10']
['20170224', 'den', '-10']
['20170224', 'sas', '-3½']
['20170224', 'lal', '+3½']
['20170225', 'cha', '-3½']
['20170225', 'sac', '+3½']
['20170225', 'atl', '-4½']
['20170225', 'orl', '+4½']
['20170225', 'phi', '+6½']
['20170225', 'nyk', '-6½']
['20170225', 'ind', '+5']
['20170225', 'mia', '-5']
['20170225', 'chi', '+6½']
['20170225', 'cle', '-6½']
['20170225', 'nop', '-2½']
['20170225', 'dal', '+2½']
['20170225', 'min', '+13']
['20170225', 'hou', '-13']
['20170225', 'bkn', '+21½']
['20170225', 'gsw', '-21½']
['20170226', 'phx', '+6']
['20170226', 'mil', '-6']
['20170226', 'sas', '-12']
['20170226', 'lac', '+12']
['20170226', 'mem', '+2']
['20170226', 'den', '-2']
['20170226', 'uta', '+3']
['20170226', 'was', '-3']
['20170226', 'por', '+5½']
['20170226', 'tor', '-5½']
['20170226', 'bos', '-3']
['20170226', 'det', '+3']
['20170226', 'nop', '+7']
['20170226', 'okc', '-7']
['20170226', 'cha', '+11']
['20170226', 'lal', '-11']
['20170227', 'gsw', '-14½']
['20170227', 'phi', '+14½']
['20170227', 'mil', '+10']
['20170227', 'cle', '-10']
['20170227', 'tor', '-4']
['20170227', 'nyk', '+4']
['20170227', 'atl', '+5']
['20170227', 'bos', '-5']
['20170227', 'mia', '-1']
['20170227', 'dal', '+1']
['20170227', 'ind', '+10½']
['20170227', 'hou', '-10½']
['20170227', 'min', '-4½']
['20170227', 'sac', '+4½']
['20170228', 'gsw', '-7½']
['20170228', 'was', '+7½']
['20170228', 'por', '+4½']
['20170228', 'det', '-4½']
['20170228', 'phx', '+9½']
['20170228', 'mem', '-9½']
['20170228', 'den', '+3']
['20170228', 'chi', '-3']
['20170228', 'uta', '-2']
['20170228', 'okc', '+2']
['20170228', 'cha', '-5½']
['20170228', 'lac', '+5½']
['20170301', 'nyk', '+2']
['20170301', 'orl', '-2']
['20170301', 'phi', '+9½']
['20170301', 'mia', '-9½']
['20170301', 'dal', '+6']
['20170301', 'atl', '-6']
['20170301', 'was', '+4½']
['20170301', 'tor', '-4½']
['20170301', 'cle', '-1']
['20170301', 'bos', '+1']
['20170301', 'det', '+2½']
['20170301', 'nop', '-2½']
['20170301', 'den', '+4']
['20170301', 'mil', '-4']
['20170301', 'ind', '+10']
['20170301', 'sas', '-10']
['20170301', 'min', '+6½']
['20170301', 'uta', '-6½']
['20170301', 'bkn', '+3']
['20170301', 'sac', '-3']
['20170301', 'hou', '+2']
['20170301', 'lal', '-2']
